Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Start_Date,Data Value,Season,pollutant,value_std,AQI_cat,AQI_cat_simplified
221813,386,Ozone (O3),Mean,ppb,Uhf34,201,Greenpoint,2009-06-01,25.56,Summer,O3,0.02556,Bon,0
221814,386,Ozone (O3),Mean,ppb,Uhf34,201,Greenpoint,2010-06-01,32.54,Summer,O3,0.03254,Bon,0
221815,386,Ozone (O3),Mean,ppb,Uhf34,201,Greenpoint,2011-06-01,31.61,Summer,O3,0.03161,Bon,0
221816,386,Ozone (O3),Mean,ppb,Uhf34,201,Greenpoint,2012-06-01,32.73,Summer,O3,0.032729999999999995,Bon,0
221817,386,Ozone (O3),Mean,ppb,Uhf34,201,Greenpoint,2013-06-01,29.77,Summer,O3,0.029769999999999998,Bon,0
221818,386,Ozone (O3),Mean,ppb,Uhf34,201,Greenpoint,2014-06-01,30.47,Summer,O3,0.03047,Bon,0
221819,386,Ozone (O3),Mean,ppb,Uhf34,202,Downtown - Heights - Slope,2009-06-01,23.08,Summer,O3,0.02308,Bon,0
221820,386,Ozone (O3),Mean,ppb,Uhf34,202,Downtown - Heights - Slope,2010-06-01,30.94,Summer,O3,0.030940000000000002,Bon,0
221821,386,Ozone (O3),Mean,ppb,Uhf34,202,Downtown - Heights - Slope,2011-06-01,29.54,Summer,O3,0.02954,Bon,0
221822,386,Ozone (O3),Mean,ppb,Uhf34,202,Downtown - Heights - Slope,2012-06-01,30.66,Summer,O3,0.03066,Bon,0
221823,386,Ozone (O3),Mean,ppb,Uhf34,202,Downtown - Heights - Slope,2013-06-01,28.04,Summer,O3,0.02804,Bon,0
221824,386,Ozone (O3),Mean,ppb,Uhf34,202,Downtown - Heights - Slope,2014-06-01,29.32,Summer,O3,0.02932,Bon,0
221825,386,Ozone (O3),Mean,ppb,Uhf34,203,Bedford Stuyvesant - Crown Heights,2009-06-01,24.33,Summer,O3,0.024329999999999997,Bon,0
221826,386,Ozone (O3),Mean,ppb,Uhf34,203,Bedford Stuyvesant - Crown Heights,2010-06-01,32.27,Summer,O3,0.03227,Bon,0
221827,386,Ozone (O3),Mean,ppb,Uhf34,203,Bedford Stuyvesant - Crown Heights,2011-06-01,31.43,Summer,O3,0.03143,Bon,0
221828,386,Ozone (O3),Mean,ppb,Uhf34,203,Bedford Stuyvesant - Crown Heights,2012-06-01,32.12,Summer,O3,0.032119999999999996,Bon,0
221829,386,Ozone (O3),Mean,ppb,Uhf34,203,Bedford Stuyvesant - Crown Heights,2013-06-01,29.66,Summer,O3,0.02966,Bon,0
221830,386,Ozone (O3),Mean,ppb,Uhf34,203,Bedford Stuyvesant - Crown Heights,2014-06-01,30.33,Summer,O3,0.03033,Bon,0
221831,386,Ozone (O3),Mean,ppb,Uhf34,204,East New York,2009-06-01,26.28,Summer,O3,0.02628,Bon,0
221832,386,Ozone (O3),Mean,ppb,Uhf34,204,East New York,2010-06-01,33.97,Summer,O3,0.03397,Bon,0
221833,386,Ozone (O3),Mean,ppb,Uhf34,204,East New York,2011-06-01,33.5,Summer,O3,0.0335,Bon,0
221834,386,Ozone (O3),Mean,ppb,Uhf34,204,East New York,2012-06-01,33.97,Summer,O3,0.03397,Bon,0
221835,386,Ozone (O3),Mean,ppb,Uhf34,204,East New York,2013-06-01,31.51,Summer,O3,0.03151,Bon,0
221836,386,Ozone (O3),Mean,ppb,Uhf34,204,East New York,2014-06-01,31.97,Summer,O3,0.03197,Bon,0
221837,386,Ozone (O3),Mean,ppb,Uhf34,205,Sunset Park,2009-06-01,24.63,Summer,O3,0.02463,Bon,0
221838,386,Ozone (O3),Mean,ppb,Uhf34,205,Sunset Park,2010-06-01,32.71,Summer,O3,0.03271,Bon,0
221839,386,Ozone (O3),Mean,ppb,Uhf34,205,Sunset Park,2011-06-01,31.5,Summer,O3,0.0315,Bon,0
221840,386,Ozone (O3),Mean,ppb,Uhf34,205,Sunset Park,2012-06-01,32.29,Summer,O3,0.03229,Bon,0
221841,386,Ozone (O3),Mean,ppb,Uhf34,205,Sunset Park,2013-06-01,29.67,Summer,O3,0.029670000000000002,Bon,0
221842,386,Ozone (O3),Mean,ppb,Uhf34,205,Sunset Park,2014-06-01,30.6,Summer,O3,0.030600000000000002,Bon,0
221843,386,Ozone (O3),Mean,ppb,Uhf34,206,Borough Park,2009-06-01,25.54,Summer,O3,0.02554,Bon,0
221844,386,Ozone (O3),Mean,ppb,Uhf34,206,Borough Park,2010-06-01,33.38,Summer,O3,0.03338,Bon,0
221845,386,Ozone (O3),Mean,ppb,Uhf34,206,Borough Park,2011-06-01,32.7,Summer,O3,0.0327,Bon,0
221846,386,Ozone (O3),Mean,ppb,Uhf34,206,Borough Park,2012-06-01,33.35,Summer,O3,0.033350000000000005,Bon,0
221847,386,Ozone (O3),Mean,ppb,Uhf34,206,Borough Park,2013-06-01,30.61,Summer,O3,0.03061,Bon,0
221848,386,Ozone (O3),Mean,ppb,Uhf34,206,Borough Park,2014-06-01,30.68,Summer,O3,0.03068,Bon,0
221849,386,Ozone (O3),Mean,ppb,Uhf34,207,East Flatbush - Flatbush,2009-06-01,25.47,Summer,O3,0.02547,Bon,0
221850,386,Ozone (O3),Mean,ppb,Uhf34,207,East Flatbush - Flatbush,2010-06-01,33.33,Summer,O3,0.03333,Bon,0
221851,386,Ozone (O3),Mean,ppb,Uhf34,207,East Flatbush - Flatbush,2011-06-01,32.67,Summer,O3,0.032670000000000005,Bon,0
221852,386,Ozone (O3),Mean,ppb,Uhf34,207,East Flatbush - Flatbush,2012-06-01,33.38,Summer,O3,0.03338,Bon,0
221853,386,Ozone (O3),Mean,ppb,Uhf34,207,East Flatbush - Flatbush,2013-06-01,30.73,Summer,O3,0.03073,Bon,0
221854,386,Ozone (O3),Mean,ppb,Uhf34,207,East Flatbush - Flatbush,2014-06-01,30.94,Summer,O3,0.030940000000000002,Bon,0
221855,386,Ozone (O3),Mean,ppb,Uhf34,208,Canarsie - Flatlands,2009-06-01,28.97,Summer,O3,0.02897,Bon,0
221856,386,Ozone (O3),Mean,ppb,Uhf34,208,Canarsie - Flatlands,2010-06-01,36.12,Summer,O3,0.03612,Bon,0
221857,386,Ozone (O3),Mean,ppb,Uhf34,208,Canarsie - Flatlands,2011-06-01,35.91,Summer,O3,0.03591,Bon,0
221858,386,Ozone (O3),Mean,ppb,Uhf34,208,Canarsie - Flatlands,2012-06-01,36.6,Summer,O3,0.0366,Bon,0
221859,386,Ozone (O3),Mean,ppb,Uhf34,208,Canarsie - Flatlands,2013-06-01,33.7,Summer,O3,0.0337,Bon,0
221860,386,Ozone (O3),Mean,ppb,Uhf34,208,Canarsie - Flatlands,2014-06-01,33.25,Summer,O3,0.03325,Bon,0
221861,386,Ozone (O3),Mean,ppb,Uhf34,209,Bensonhurst - Bay Ridge,2009-06-01,26.86,Summer,O3,0.02686,Bon,0
221862,386,Ozone (O3),Mean,ppb,Uhf34,209,Bensonhurst - Bay Ridge,2010-06-01,34.5,Summer,O3,0.0345,Bon,0
221863,386,Ozone (O3),Mean,ppb,Uhf34,209,Bensonhurst - Bay Ridge,2011-06-01,33.85,Summer,O3,0.03385,Bon,0
221864,386,Ozone (O3),Mean,ppb,Uhf34,209,Bensonhurst - Bay Ridge,2012-06-01,34.28,Summer,O3,0.03428,Bon,0
221865,386,Ozone (O3),Mean,ppb,Uhf34,209,Bensonhurst - Bay Ridge,2013-06-01,31.44,Summer,O3,0.03144,Bon,0
221866,386,Ozone (O3),Mean,ppb,Uhf34,209,Bensonhurst - Bay Ridge,2014-06-01,31.32,Summer,O3,0.03132,Bon,0
221867,386,Ozone (O3),Mean,ppb,Uhf34,210,Coney Island - Sheepshead Bay,2009-06-01,29.64,Summer,O3,0.02964,Bon,0
221868,386,Ozone (O3),Mean,ppb,Uhf34,210,Coney Island - Sheepshead Bay,2010-06-01,36.52,Summer,O3,0.036520000000000004,Bon,0
221869,386,Ozone (O3),Mean,ppb,Uhf34,210,Coney Island - Sheepshead Bay,2011-06-01,36.56,Summer,O3,0.03656,Bon,0
221870,386,Ozone (O3),Mean,ppb,Uhf34,210,Coney Island - Sheepshead Bay,2012-06-01,37.08,Summer,O3,0.037079999999999995,Bon,0
221871,386,Ozone (O3),Mean,ppb,Uhf34,210,Coney Island - Sheepshead Bay,2013-06-01,33.88,Summer,O3,0.03388,Bon,0
221872,386,Ozone (O3),Mean,ppb,Uhf34,210,Coney Island - Sheepshead Bay,2014-06-01,32.61,Summer,O3,0.03261,Bon,0
221873,386,Ozone (O3),Mean,ppb,Uhf34,211,Williamsburg - Bushwick,2009-06-01,24.76,Summer,O3,0.02476,Bon,0
221874,386,Ozone (O3),Mean,ppb,Uhf34,211,Williamsburg - Bushwick,2010-06-01,32.38,Summer,O3,0.032380000000000006,Bon,0
221875,386,Ozone (O3),Mean,ppb,Uhf34,211,Williamsburg - Bushwick,2011-06-01,31.54,Summer,O3,0.03154,Bon,0
221876,386,Ozone (O3),Mean,ppb,Uhf34,211,Williamsburg - Bushwick,2012-06-01,32.28,Summer,O3,0.03228,Bon,0
221877,386,Ozone (O3),Mean,ppb,Uhf34,211,Williamsburg - Bushwick,2013-06-01,29.7,Summer,O3,0.0297,Bon,0
221878,386,Ozone (O3),Mean,ppb,Uhf34,211,Williamsburg - Bushwick,2014-06-01,30.41,Summer,O3,0.03041,Bon,0
221879,386,Ozone (O3),Mean,ppb,Uhf34,301,Washington Heights,2009-06-01,21.82,Summer,O3,0.02182,Bon,0
221880,386,Ozone (O3),Mean,ppb,Uhf34,301,Washington Heights,2010-06-01,30.54,Summer,O3,0.030539999999999998,Bon,0
221881,386,Ozone (O3),Mean,ppb,Uhf34,301,Washington Heights,2011-06-01,30.13,Summer,O3,0.03013,Bon,0
221882,386,Ozone (O3),Mean,ppb,Uhf34,301,Washington Heights,2012-06-01,32.66,Summer,O3,0.032659999999999995,Bon,0
221883,386,Ozone (O3),Mean,ppb,Uhf34,301,Washington Heights,2013-06-01,29.34,Summer,O3,0.02934,Bon,0
221884,386,Ozone (O3),Mean,ppb,Uhf34,301,Washington Heights,2014-06-01,29.52,Summer,O3,0.02952,Bon,0
221885,386,Ozone (O3),Mean,ppb,Uhf34,302,Central Harlem - Morningside Heights,2009-06-01,21.52,Summer,O3,0.02152,Bon,0
221886,386,Ozone (O3),Mean,ppb,Uhf34,302,Central Harlem - Morningside Heights,2010-06-01,29.75,Summer,O3,0.02975,Bon,0
221887,386,Ozone (O3),Mean,ppb,Uhf34,302,Central Harlem - Morningside Heights,2011-06-01,29.4,Summer,O3,0.0294,Bon,0
221888,386,Ozone (O3),Mean,ppb,Uhf34,302,Central Harlem - Morningside Heights,2012-06-01,31.71,Summer,O3,0.03171,Bon,0
221889,386,Ozone (O3),Mean,ppb,Uhf34,302,Central Harlem - Morningside Heights,2013-06-01,28.4,Summer,O3,0.028399999999999998,Bon,0
221890,386,Ozone (O3),Mean,ppb,Uhf34,302,Central Harlem - Morningside Heights,2014-06-01,28.58,Summer,O3,0.028579999999999998,Bon,0
221891,386,Ozone (O3),Mean,ppb,Uhf34,303,East Harlem,2009-06-01,22.84,Summer,O3,0.02284,Bon,0
221892,386,Ozone (O3),Mean,ppb,Uhf34,303,East Harlem,2010-06-01,30.52,Summer,O3,0.03052,Bon,0
221893,386,Ozone (O3),Mean,ppb,Uhf34,303,East Harlem,2011-06-01,30.25,Summer,O3,0.03025,Bon,0
221894,386,Ozone (O3),Mean,ppb,Uhf34,303,East Harlem,2012-06-01,32.25,Summer,O3,0.03225,Bon,0
221895,386,Ozone (O3),Mean,ppb,Uhf34,303,East Harlem,2013-06-01,28.87,Summer,O3,0.02887,Bon,0
221896,386,Ozone (O3),Mean,ppb,Uhf34,303,East Harlem,2014-06-01,28.92,Summer,O3,0.02892,Bon,0
221897,386,Ozone (O3),Mean,ppb,Uhf34,304,Upper West Side,2009-06-01,21.31,Summer,O3,0.02131,Bon,0
221898,386,Ozone (O3),Mean,ppb,Uhf34,304,Upper West Side,2010-06-01,28.68,Summer,O3,0.02868,Bon,0
221899,386,Ozone (O3),Mean,ppb,Uhf34,304,Upper West Side,2011-06-01,27.89,Summer,O3,0.02789,Bon,0
221900,386,Ozone (O3),Mean,ppb,Uhf34,304,Upper West Side,2012-06-01,30.17,Summer,O3,0.030170000000000002,Bon,0
221901,386,Ozone (O3),Mean,ppb,Uhf34,304,Upper West Side,2013-06-01,26.93,Summer,O3,0.02693,Bon,0
221902,386,Ozone (O3),Mean,ppb,Uhf34,304,Upper West Side,2014-06-01,27.4,Summer,O3,0.027399999999999997,Bon,0
221903,386,Ozone (O3),Mean,ppb,Uhf34,401,Long Island City - Astoria,2009-06-01,26.08,Summer,O3,0.02608,Bon,0
221904,386,Ozone (O3),Mean,ppb,Uhf34,401,Long Island City - Astoria,2010-06-01,33.01,Summer,O3,0.03301,Bon,0
221905,386,Ozone (O3),Mean,ppb,Uhf34,401,Long Island City - Astoria,2011-06-01,32.66,Summer,O3,0.032659999999999995,Bon,0
221906,386,Ozone (O3),Mean,ppb,Uhf34,401,Long Island City - Astoria,2012-06-01,33.91,Summer,O3,0.033909999999999996,Bon,0
221907,386,Ozone (O3),Mean,ppb,Uhf34,401,Long Island City - Astoria,2013-06-01,30.62,Summer,O3,0.03062,Bon,0
221908,386,Ozone (O3),Mean,ppb,Uhf34,401,Long Island City - Astoria,2014-06-01,30.71,Summer,O3,0.03071,Bon,0
221909,386,Ozone (O3),Mean,ppb,Uhf34,402,West Queens,2009-06-01,25.7,Summer,O3,0.0257,Bon,0
221910,386,Ozone (O3),Mean,ppb,Uhf34,402,West Queens,2010-06-01,33.17,Summer,O3,0.033170000000000005,Bon,0
221911,386,Ozone (O3),Mean,ppb,Uhf34,402,West Queens,2011-06-01,33.0,Summer,O3,0.033,Bon,0
221912,386,Ozone (O3),Mean,ppb,Uhf34,402,West Queens,2012-06-01,33.58,Summer,O3,0.03358,Bon,0
221913,386,Ozone (O3),Mean,ppb,Uhf34,402,West Queens,2013-06-01,30.68,Summer,O3,0.03068,Bon,0
221914,386,Ozone (O3),Mean,ppb,Uhf34,402,West Queens,2014-06-01,30.87,Summer,O3,0.03087,Bon,0
221915,386,Ozone (O3),Mean,ppb,Uhf34,403,Flushing - Clearview,2009-06-01,26.29,Summer,O3,0.02629,Bon,0
221916,386,Ozone (O3),Mean,ppb,Uhf34,403,Flushing - Clearview,2010-06-01,33.99,Summer,O3,0.03399,Bon,0
221917,386,Ozone (O3),Mean,ppb,Uhf34,403,Flushing - Clearview,2011-06-01,33.92,Summer,O3,0.03392,Bon,0
221918,386,Ozone (O3),Mean,ppb,Uhf34,403,Flushing - Clearview,2012-06-01,34.46,Summer,O3,0.03446,Bon,0
221919,386,Ozone (O3),Mean,ppb,Uhf34,403,Flushing - Clearview,2013-06-01,31.43,Summer,O3,0.03143,Bon,0
221920,386,Ozone (O3),Mean,ppb,Uhf34,403,Flushing - Clearview,2014-06-01,32.01,Summer,O3,0.03201,Bon,0
221921,386,Ozone (O3),Mean,ppb,Uhf34,405,Ridgewood - Forest Hills,2009-06-01,25.58,Summer,O3,0.02558,Bon,0
221922,386,Ozone (O3),Mean,ppb,Uhf34,405,Ridgewood - Forest Hills,2010-06-01,33.32,Summer,O3,0.03332,Bon,0
221923,386,Ozone (O3),Mean,ppb,Uhf34,405,Ridgewood - Forest Hills,2011-06-01,32.97,Summer,O3,0.03297,Bon,0
221924,386,Ozone (O3),Mean,ppb,Uhf34,405,Ridgewood - Forest Hills,2012-06-01,33.3,Summer,O3,0.033299999999999996,Bon,0
221925,386,Ozone (O3),Mean,ppb,Uhf34,405,Ridgewood - Forest Hills,2013-06-01,30.77,Summer,O3,0.03077,Bon,0
221926,386,Ozone (O3),Mean,ppb,Uhf34,405,Ridgewood - Forest Hills,2014-06-01,31.33,Summer,O3,0.03133,Bon,0
221927,386,Ozone (O3),Mean,ppb,Uhf34,407,Southwest Queens,2009-06-01,26.48,Summer,O3,0.02648,Bon,0
221928,386,Ozone (O3),Mean,ppb,Uhf34,407,Southwest Queens,2010-06-01,34.04,Summer,O3,0.03404,Bon,0
221929,386,Ozone (O3),Mean,ppb,Uhf34,407,Southwest Queens,2011-06-01,33.63,Summer,O3,0.03363,Bon,0
221930,386,Ozone (O3),Mean,ppb,Uhf34,407,Southwest Queens,2012-06-01,34.15,Summer,O3,0.03415,Bon,0
221931,386,Ozone (O3),Mean,ppb,Uhf34,407,Southwest Queens,2013-06-01,31.68,Summer,O3,0.03168,Bon,0
221932,386,Ozone (O3),Mean,ppb,Uhf34,407,Southwest Queens,2014-06-01,32.51,Summer,O3,0.03251,Bon,0
221933,386,Ozone (O3),Mean,ppb,Uhf34,408,Jamaica,2009-06-01,26.14,Summer,O3,0.02614,Bon,0
221934,386,Ozone (O3),Mean,ppb,Uhf34,408,Jamaica,2010-06-01,33.52,Summer,O3,0.03352,Bon,0
221935,386,Ozone (O3),Mean,ppb,Uhf34,408,Jamaica,2011-06-01,32.95,Summer,O3,0.03295,Bon,0
221936,386,Ozone (O3),Mean,ppb,Uhf34,408,Jamaica,2012-06-01,33.78,Summer,O3,0.033780000000000004,Bon,0
221937,386,Ozone (O3),Mean,ppb,Uhf34,408,Jamaica,2013-06-01,31.12,Summer,O3,0.031120000000000002,Bon,0
221938,386,Ozone (O3),Mean,ppb,Uhf34,408,Jamaica,2014-06-01,32.63,Summer,O3,0.03263,Bon,0
221939,386,Ozone (O3),Mean,ppb,Uhf34,409,Southeast Queens,2009-06-01,27.59,Summer,O3,0.02759,Bon,0
221940,386,Ozone (O3),Mean,ppb,Uhf34,409,Southeast Queens,2010-06-01,34.29,Summer,O3,0.03429,Bon,0
221941,386,Ozone (O3),Mean,ppb,Uhf34,409,Southeast Queens,2011-06-01,33.59,Summer,O3,0.03359,Bon,0
221942,386,Ozone (O3),Mean,ppb,Uhf34,409,Southeast Queens,2012-06-01,34.81,Summer,O3,0.03481,Bon,0
221943,386,Ozone (O3),Mean,ppb,Uhf34,409,Southeast Queens,2013-06-01,31.79,Summer,O3,0.03179,Bon,0
221944,386,Ozone (O3),Mean,ppb,Uhf34,409,Southeast Queens,2014-06-01,33.6,Summer,O3,0.033600000000000005,Bon,0
221945,386,Ozone (O3),Mean,ppb,Uhf34,410,Rockaways,2009-06-01,33.59,Summer,O3,0.03359,Bon,0
221946,386,Ozone (O3),Mean,ppb,Uhf34,410,Rockaways,2010-06-01,38.98,Summer,O3,0.038979999999999994,Bon,0
221947,386,Ozone (O3),Mean,ppb,Uhf34,410,Rockaways,2011-06-01,39.03,Summer,O3,0.03903,Bon,0
221948,386,Ozone (O3),Mean,ppb,Uhf34,410,Rockaways,2012-06-01,40.3,Summer,O3,0.040299999999999996,Bon,0
221949,386,Ozone (O3),Mean,ppb,Uhf34,410,Rockaways,2013-06-01,36.84,Summer,O3,0.036840000000000005,Bon,0
221950,386,Ozone (O3),Mean,ppb,Uhf34,410,Rockaways,2014-06-01,36.25,Summer,O3,0.03625,Bon,0
221951,386,Ozone (O3),Mean,ppb,Uhf34,305307,Upper East Side-Gramercy,2009-06-01,18.64,Summer,O3,0.01864,Bon,0
221952,386,Ozone (O3),Mean,ppb,Uhf34,305307,Upper East Side-Gramercy,2010-06-01,26.19,Summer,O3,0.02619,Bon,0
221953,386,Ozone (O3),Mean,ppb,Uhf34,305307,Upper East Side-Gramercy,2011-06-01,25.21,Summer,O3,0.02521,Bon,0
221954,386,Ozone (O3),Mean,ppb,Uhf34,305307,Upper East Side-Gramercy,2012-06-01,26.81,Summer,O3,0.026809999999999997,Bon,0
221955,386,Ozone (O3),Mean,ppb,Uhf34,305307,Upper East Side-Gramercy,2013-06-01,24.26,Summer,O3,0.02426,Bon,0
221956,386,Ozone (O3),Mean,ppb,Uhf34,305307,Upper East Side-Gramercy,2014-06-01,24.89,Summer,O3,0.02489,Bon,0
221957,386,Ozone (O3),Mean,ppb,Uhf34,306308,Chelsea-Village,2009-06-01,18.99,Summer,O3,0.01899,Bon,0
221958,386,Ozone (O3),Mean,ppb,Uhf34,306308,Chelsea-Village,2010-06-01,26.37,Summer,O3,0.02637,Bon,0
221959,386,Ozone (O3),Mean,ppb,Uhf34,306308,Chelsea-Village,2011-06-01,24.87,Summer,O3,0.02487,Bon,0
221960,386,Ozone (O3),Mean,ppb,Uhf34,306308,Chelsea-Village,2012-06-01,26.62,Summer,O3,0.02662,Bon,0
221961,386,Ozone (O3),Mean,ppb,Uhf34,306308,Chelsea-Village,2013-06-01,24.1,Summer,O3,0.0241,Bon,0
221962,386,Ozone (O3),Mean,ppb,Uhf34,306308,Chelsea-Village,2014-06-01,25.29,Summer,O3,0.02529,Bon,0
221963,386,Ozone (O3),Mean,ppb,Uhf34,309310,Union Square-Lower Manhattan,2009-06-01,20.44,Summer,O3,0.02044,Bon,0
221964,386,Ozone (O3),Mean,ppb,Uhf34,309310,Union Square-Lower Manhattan,2010-06-01,27.92,Summer,O3,0.02792,Bon,0
221965,386,Ozone (O3),Mean,ppb,Uhf34,309310,Union Square-Lower Manhattan,2011-06-01,26.35,Summer,O3,0.026350000000000002,Bon,0
221966,386,Ozone (O3),Mean,ppb,Uhf34,309310,Union Square-Lower Manhattan,2012-06-01,27.79,Summer,O3,0.02779,Bon,0
221967,386,Ozone (O3),Mean,ppb,Uhf34,309310,Union Square-Lower Manhattan,2013-06-01,25.27,Summer,O3,0.02527,Bon,0
221968,386,Ozone (O3),Mean,ppb,Uhf34,309310,Union Square-Lower Manhattan,2014-06-01,26.63,Summer,O3,0.026629999999999997,Bon,0
221969,386,Ozone (O3),Mean,ppb,Uhf34,404406,Bayside Little Neck-Fresh Meadows,2009-06-01,25.94,Summer,O3,0.02594,Bon,0
221970,386,Ozone (O3),Mean,ppb,Uhf34,404406,Bayside Little Neck-Fresh Meadows,2010-06-01,33.4,Summer,O3,0.0334,Bon,0
221971,386,Ozone (O3),Mean,ppb,Uhf34,404406,Bayside Little Neck-Fresh Meadows,2011-06-01,32.99,Summer,O3,0.032990000000000005,Bon,0
221972,386,Ozone (O3),Mean,ppb,Uhf34,404406,Bayside Little Neck-Fresh Meadows,2012-06-01,33.66,Summer,O3,0.033659999999999995,Bon,0
221973,386,Ozone (O3),Mean,ppb,Uhf34,404406,Bayside Little Neck-Fresh Meadows,2013-06-01,30.72,Summer,O3,0.030719999999999997,Bon,0
221974,386,Ozone (O3),Mean,ppb,Uhf34,404406,Bayside Little Neck-Fresh Meadows,2014-06-01,32.08,Summer,O3,0.03208,Bon,0
221975,386,Ozone (O3),Mean,ppb,Uhf34,501502,Northern Si,2009-06-01,25.76,Summer,O3,0.02576,Bon,0
221976,386,Ozone (O3),Mean,ppb,Uhf34,501502,Northern Si,2010-06-01,33.76,Summer,O3,0.03376,Bon,0
221977,386,Ozone (O3),Mean,ppb,Uhf34,501502,Northern Si,2011-06-01,32.42,Summer,O3,0.032420000000000004,Bon,0
221978,386,Ozone (O3),Mean,ppb,Uhf34,501502,Northern Si,2012-06-01,32.42,Summer,O3,0.032420000000000004,Bon,0
221979,386,Ozone (O3),Mean,ppb,Uhf34,501502,Northern Si,2013-06-01,29.99,Summer,O3,0.02999,Bon,0
221980,386,Ozone (O3),Mean,ppb,Uhf34,501502,Northern Si,2014-06-01,30.82,Summer,O3,0.03082,Bon,0
221981,386,Ozone (O3),Mean,ppb,Uhf34,503504,Southern Si,2009-06-01,27.13,Summer,O3,0.027129999999999998,Bon,0
221982,386,Ozone (O3),Mean,ppb,Uhf34,503504,Southern Si,2010-06-01,35.76,Summer,O3,0.03576,Bon,0
221983,386,Ozone (O3),Mean,ppb,Uhf34,503504,Southern Si,2011-06-01,34.9,Summer,O3,0.0349,Bon,0
221984,386,Ozone (O3),Mean,ppb,Uhf34,503504,Southern Si,2012-06-01,34.34,Summer,O3,0.03434,Bon,0
221985,386,Ozone (O3),Mean,ppb,Uhf34,503504,Southern Si,2013-06-01,31.85,Summer,O3,0.03185,Bon,0
221986,386,Ozone (O3),Mean,ppb,Uhf34,503504,Southern Si,2014-06-01,31.65,Summer,O3,0.03165,Bon,0
221987,386,Ozone (O3),Mean,ppb,Uhf34,105106107,South Bronx,2009-06-01,23.86,Summer,O3,0.02386,Bon,0
221988,386,Ozone (O3),Mean,ppb,Uhf34,105106107,South Bronx,2010-06-01,32.24,Summer,O3,0.032240000000000005,Bon,0
221989,386,Ozone (O3),Mean,ppb,Uhf34,105106107,South Bronx,2011-06-01,32.18,Summer,O3,0.03218,Bon,0
221990,386,Ozone (O3),Mean,ppb,Uhf34,105106107,South Bronx,2012-06-01,34.02,Summer,O3,0.03402,Bon,0
221991,386,Ozone (O3),Mean,ppb,Uhf34,105106107,South Bronx,2013-06-01,30.69,Summer,O3,0.030690000000000002,Bon,0
221992,386,Ozone (O3),Mean,ppb,Uhf34,105106107,South Bronx,2014-06-01,30.58,Summer,O3,0.03058,Bon,0
222401,386,Ozone (O3),Mean,ppb,Uhf42,101,Kingsbridge - Riverdale,2009-06-01,23.67,Summer,O3,0.02367,Bon,0
222402,386,Ozone (O3),Mean,ppb,Uhf42,101,Kingsbridge - Riverdale,2010-06-01,31.91,Summer,O3,0.03191,Bon,0
222403,386,Ozone (O3),Mean,ppb,Uhf42,101,Kingsbridge - Riverdale,2011-06-01,31.24,Summer,O3,0.031239999999999997,Bon,0
222404,386,Ozone (O3),Mean,ppb,Uhf42,101,Kingsbridge - Riverdale,2012-06-01,33.72,Summer,O3,0.03372,Bon,0
222405,386,Ozone (O3),Mean,ppb,Uhf42,101,Kingsbridge - Riverdale,2013-06-01,30.37,Summer,O3,0.03037,Bon,0
222406,386,Ozone (O3),Mean,ppb,Uhf42,101,Kingsbridge - Riverdale,2014-06-01,30.45,Summer,O3,0.030449999999999998,Bon,0
222407,386,Ozone (O3),Mean,ppb,Uhf42,102,Northeast Bronx,2009-06-01,26.82,Summer,O3,0.02682,Bon,0
222408,386,Ozone (O3),Mean,ppb,Uhf42,102,Northeast Bronx,2010-06-01,33.96,Summer,O3,0.033960000000000004,Bon,0
222409,386,Ozone (O3),Mean,ppb,Uhf42,102,Northeast Bronx,2011-06-01,33.44,Summer,O3,0.03344,Bon,0
222410,386,Ozone (O3),Mean,ppb,Uhf42,102,Northeast Bronx,2012-06-01,35.09,Summer,O3,0.03509,Bon,0
222411,386,Ozone (O3),Mean,ppb,Uhf42,102,Northeast Bronx,2013-06-01,31.68,Summer,O3,0.03168,Bon,0
222412,386,Ozone (O3),Mean,ppb,Uhf42,102,Northeast Bronx,2014-06-01,31.49,Summer,O3,0.03149,Bon,0
222413,386,Ozone (O3),Mean,ppb,Uhf42,103,Fordham - Bronx Pk,2009-06-01,24.47,Summer,O3,0.02447,Bon,0
222414,386,Ozone (O3),Mean,ppb,Uhf42,103,Fordham - Bronx Pk,2010-06-01,32.53,Summer,O3,0.03253,Bon,0
222415,386,Ozone (O3),Mean,ppb,Uhf42,103,Fordham - Bronx Pk,2011-06-01,32.08,Summer,O3,0.03208,Bon,0
222416,386,Ozone (O3),Mean,ppb,Uhf42,103,Fordham - Bronx Pk,2012-06-01,34.08,Summer,O3,0.03408,Bon,0
222417,386,Ozone (O3),Mean,ppb,Uhf42,103,Fordham - Bronx Pk,2013-06-01,30.79,Summer,O3,0.030789999999999998,Bon,0
222418,386,Ozone (O3),Mean,ppb,Uhf42,103,Fordham - Bronx Pk,2014-06-01,30.7,Summer,O3,0.030699999999999998,Bon,0
222419,386,Ozone (O3),Mean,ppb,Uhf42,104,Pelham - Throgs Neck,2009-06-01,26.72,Summer,O3,0.026719999999999997,Bon,0
222420,386,Ozone (O3),Mean,ppb,Uhf42,104,Pelham - Throgs Neck,2010-06-01,34.31,Summer,O3,0.03431,Bon,0
